appName,userName,reviews,rating,at,category
WeTV: Asian & Local Drama,darma One,"Aplikasi gembel ,habis langanan ,,,gak mau perpanjang yaa terserah kita ,jgn tiap 2 mnit iklan 6x najis ,,, gak gitu juga kali caranya ,,, gak ada etika udah kayak aplikasi gak jelas atau aplikasi porno ,,pindah kesebelah aja gak jelas parahh....seremmm..",1,2024-10-17 05:25:06,Entertainment
WeTV: Asian & Local Drama,Nanik Tan,sudah berlangganan vip selama 3 bln tp kok masih beli vip express? mksdnya gmn ya? terus apa gunanya sudah beli vip 3bln kl suruh bayar lagi yg express?,1,2024-10-17 01:52:46,Entertainment
WeTV: Asian & Local Drama,Ismail Bith,"mohon diperbanyak kan amine donghua nya min, 🙏🙏🙏",5,2024-10-17 00:29:35,Entertainment
WeTV: Asian & Local Drama,Deni Azza,Knpa saldo danaku tiba tiba kepotong pembayaran VIP tp setelh ku buka apk ini.trnyta aku harus byar lgi VIP nya trus kmna uang yg sudah terpotong td.tolong perbaiki jngn seenak jidad ambil uang dari dana org lain,1,2024-10-17 00:07:06,Entertainment
WeTV: Asian & Local Drama,indarti anggi,"Sudah bli coin google , sudah bayar tp malah tetap g bisa nonton lanjutan series",2,2024-10-16 23:39:49,Entertainment
WeTV: Asian & Local Drama,dee 11,"Pokoknya asik ntn disini. Klo nggk mau pake iklan, ya harus ntn VIP dong 😎",5,2024-10-16 23:02:56,Entertainment
WeTV: Asian & Local Drama,Munawwir Djamado,Good,5,2024-10-16 21:10:32,Entertainment
WeTV: Asian & Local Drama,Darmawan Solikhin,Wetv asian&local,5,2024-10-16 21:07:09,Entertainment
WeTV: Asian & Local Drama,Bambang pemungkas gkas,iya beri bintang yg banyak lima bintang,1,2024-10-16 19:50:03,Entertainment
WeTV: Asian & Local Drama,Shereen 05,Tidak suka,1,2024-10-16 19:38:17,Entertainment
