appName,userName,reviews,rating,at,category
Shopee 11.11,Habibah 16,Nyaman bgt pakek shopee,5,2024-10-18 21:44:07,Shopping
Shopee 11.11,Dek iya,"Shopee skg gak bisa milih ekspedisi, mana pengiriman nya lelet banget, mana ongkirnya mahal banget blm lagi ada biaya itu biaya ini, di tambah lagi jarang ada diskon.... mengecewakan banget pokoknya.....",1,2024-10-18 21:42:58,Shopping
Shopee 11.11,Bonelltea Tea,Sangat puas dengan mempermudah berbelanja apaoun,5,2024-10-18 21:41:24,Shopping
Shopee 11.11,Siti Indryani,Sangat amanah,5,2024-10-18 21:40:53,Shopping
Shopee 11.11,Mariana Susul,Pengiriman Sangat cepat dan sangat mudah pokonya shopee the best,5,2024-10-18 21:39:22,Shopping
Shopee 11.11,armasin abang,Mantap wes,5,2024-10-18 21:38:49,Shopping
Shopee 11.11,Piter Sumali,Selalu berikan yg terbaik,5,2024-10-18 21:35:23,Shopping
Shopee 11.11,Dwi Prasetyo,"Aplikasi semakin berat di hp oppo f7 jadi buat belanja kurang enak , Foto/gambar produk tidak bisa di perbesar,tolong di kembalikan seperti yang dilu. Jadi klo pengen liat biar jelas foto/gambarnya bisa di perbesar.",4,2024-10-18 21:35:23,Shopping
Shopee 11.11,Jimin308 Jum,"Parah sih, orang udah instal ni apk malah pas di login ga bisa. malah disuruh nunggu gmnaa sih min",3,2024-10-18 21:35:18,Shopping
Shopee 11.11,Madaluna Sendila,Mempermudah hidup dalam belanja. Pengaruh banget sih buat ibu rumah tangga kyk aku. Krn semua ada di Shopee jadi gak perlu bingung. Banyak voucher jadi tambah lebih hemat. Thanks shopee,5,2024-10-18 21:34:32,Shopping
Shopee 11.11,Muhammad Zubir,tolong cod saya di setabil kembali,5,2024-10-18 21:33:55,Shopping
Shopee 11.11,el vina,Shopee sangat membantu,5,2024-10-18 21:33:35,Shopping
Shopee 11.11,Bram Adt,Tiba tiba akun di batasi Mau membeli produk jadi tidak bisa Terlanjur isi saldo shope pay Ribet bgt sekarang shope dikit2 di batasi,1,2024-10-18 21:33:05,Shopping
Shopee 11.11,Ndi D Luffy,"makin banyak penipuan modus toko2, vidio ga jelas, vidionya apa yg di jual apa, kaga nyambung, ga ada tindakan buat oknum penipuan jualan, ga di saring, yah yang penting cuan",3,2024-10-18 21:32:51,Shopping
Shopee 11.11,Agus Suhartono,Terus ditingkatkan,5,2024-10-18 21:30:38,Shopping
