appName,userName,reviews,rating,at,category
Tokopedia Guncang 11.11,Fathan Firdaus,aplikasi nya udh bagus tpi yg jadi masalah diskon nya selalu vepat habis,3,2024-10-18 21:05:09,Shopping
Tokopedia Guncang 11.11,Muhamad Ilham,"Gw dapet voucher 20rb, tiba2 dibatalin sistem, pembayaran via transfer bank, gw mau tarik saldo gak bisa katanya min 10rb, sedangkan gw transaksi cuman 5rb, otomatis gak bisa di tarik, kan konyol anjg!!",1,2024-10-18 21:04:32,Shopping
Tokopedia Guncang 11.11,abdul jasir,"mantab, cepat dan ringkas",5,2024-10-18 20:59:30,Shopping
Tokopedia Guncang 11.11,Raju Al hasby,"GAJELAS, kalian klo mau download tokped mending pikir DUA KALI dh, soalnya tokped skrng gajelas. Masa saya pelanggan pertama dapet voucher pas udh digunain DIBATALKAN OLEH SISTEM kn aneh. trus pas saya mau PESEN ULANG malah VOUCHER NYA ILANG begitu ajh kan KOCAK YAAKK",1,2024-10-18 20:59:19,Shopping
Tokopedia Guncang 11.11,gojek korun,mantap lah oke ini ijo,5,2024-10-18 20:50:51,Shopping
Tokopedia Guncang 11.11,Oslan Husein,Susah benar masuk ke tokopedia.,1,2024-10-18 20:50:36,Shopping
Tokopedia Guncang 11.11,Gwen Syareefa,"Pas mo CO bsa pakai kupon, abis CO tau² dibatalkan.. Aneh emang, mana katanya manipulasi.. Aplikasi kog aneh, ga jelas, buang² waktu jg..",1,2024-10-18 20:38:47,Shopping
Tokopedia Guncang 11.11,Mohamad Khotibul umam,Aplikasi aneh bikin pin aja ribet,1,2024-10-18 20:32:44,Shopping
Tokopedia Guncang 11.11,disty nurendah,Aku kasih bintang 5 ko lama banget mengingsal,5,2024-10-18 20:32:22,Shopping
Tokopedia Guncang 11.11,SBK Chanel,"Sekarang keamanan tokped sangat bokbrok Barusan saya rugi 2 juta,akibat dari pembeli licik Untuk sekarang banyak pembeli yang curang sistemnya dia barang dapet uang dapet",2,2024-10-18 20:31:17,Shopping
Tokopedia Guncang 11.11,Wondo Wandi,"Kupon cuma pajangan,tiap mau beli pakai kupon selalu tidak bisa,mengecewakan sekali,gimana mau bersaing dengan olshop lain kalau begini?",1,2024-10-18 20:22:53,Shopping
Tokopedia Guncang 11.11,Dwi Oktanto,Saya hapus 2 bintang karena pembayaran cicilan tokopedia card saya di tolak secara sepihak. Bikin rusak BI checking aja,3,2024-10-18 20:13:56,Shopping
Tokopedia Guncang 11.11,Sukismo,Hati2 sama tokopedia .klo barang blm di kirim sampe batas waktu tanggal tdak ada tanggapan apa respon sama pihak Tokopedia apa penjual..lama2 PD males pke Tokopedia mnding pake apk yg lain,1,2024-10-18 20:09:18,Shopping
Tokopedia Guncang 11.11,sulaeman rahmat,Mantap,5,2024-10-18 20:07:55,Shopping
Tokopedia Guncang 11.11,Nur Diono,"Pengiriman lama,outo un instal",1,2024-10-18 20:07:29,Shopping
Tokopedia Guncang 11.11,Tesar Surya,Susah tarik saldo,1,2024-10-18 20:07:09,Shopping
Tokopedia Guncang 11.11,Siti Oye,mudah dn nyaman belanja d Tokopedia,5,2024-10-18 20:05:05,Shopping
Tokopedia Guncang 11.11,Oncom Goreng,mantap,5,2024-10-18 20:01:31,Shopping
Tokopedia Guncang 11.11,Sukin Suryadi,"Tolol anying di kasih kupon promo pas di pakai di checkout uang udah di transfer malah refund ,, katanya melebihi kapasitas promo , buat apa di kasih promo blog,, pengiriman next day tapi udah 2 hari belum nyampe kocak",1,2024-10-18 19:58:56,Shopping
Tokopedia Guncang 11.11,Deasy Bianca,Lebih relevant,5,2024-10-18 19:53:36,Shopping
Tokopedia Guncang 11.11,Aah Madiah,ok,5,2024-10-18 19:52:23,Shopping
Tokopedia Guncang 11.11,Selamet Riyadi,"Saya kasih bintang 5 lagi, kemarin sempet setiap kali belanja di batalkan sistem",5,2024-10-18 19:46:32,Shopping
